Age,CustomerSince,HighestSpend,MonthlyAverageSpend,Mortgage,Level,HiddenScore,Security,FixedDepositAccount,InternetBanking,CreditCard,MortgageFlag,RelationshipProductCount,DigitalEngagementFlag,SpendPerCustomerYear,MortgageToHighestSpendRatio,ValueSegmentScore,LoanOnCard
26,2,60,1.6,0,1,4,0,1,1,1,0,2,1,0.5333333333333333,0.0,3,0
31,7,105,4.0,331,1,1,0,0,1,0,1,0,1,0.5,3.1226415094339623,2,0
43,18,89,0.5,0,3,3,0,0,1,1,0,1,1,0.02631578947368421,0.0,3,0
35,9,51,2.2,110,2,4,0,0,1,0,1,0,1,0.22000000000000003,2.1153846153846154,3,0
30,3,172,3.4,0,2,3,0,0,0,1,0,1,0,0.85,0.0,3,1
37,11,81,0.9,0,2,3,0,0,1,1,0,1,1,0.075,0.0,2,0
37,11,22,0.1,114,2,3,0,0,0,0,1,0,0,0.008333333333333333,4.956521739130435,2,0
59,33,64,0.3,0,2,3,0,0,0,0,0,0,0,0.008823529411764706,0.0,2,0
28,1,34,1.5,162,2,4,0,0,0,1,1,1,0,0.75,4.628571428571429,3,0
45,21,102,4.7,81,2,4,0,0,0,0,1,0,0,0.21363636363636365,0.7864077669902912,3,1
41,16,154,7.0,0,1,1,0,0,0,1,0,1,0,0.4117647058823529,0.0,2,0
63,37,124,5.0,170,2,3,0,0,0,0,1,0,0,0.13157894736842105,1.36,3,1
54,29,21,0.1,0,3,4,0,0,0,0,0,0,0,0.0033333333333333335,0.0,3,0
39,14,54,3.0,108,1,3,0,0,0,1,1,1,0,0.2,1.9636363636363636,2,0
24,0,78,1.8,0,2,2,0,0,0,0,0,0,0,1.8,0.0,3,0
24,0,50,2.4,0,2,3,1,0,0,0,0,1,0,2.4,0.0,3,0
60,34,95,0.7,322,2,2,0,0,1,1,1,1,1,0.02,3.3541666666666665,2,0
32,7,134,3.1,0,1,2,0,0,0,0,0,0,0,0.3875,0.0,2,0
38,13,191,3.0,0,1,2,0,0,1,0,0,0,1,0.21428571428571427,0.0,2,0
37,12,63,2.3,0,1,3,0,0,1,0,0,0,1,0.1769230769230769,0.0,2,0
50,24,81,0.4,0,3,2,0,0,0,0,0,0,0,0.016,0.0,3,0
52,27,58,1.8,91,3,4,0,0,0,0,1,0,0,0.0642857142857143,1.5423728813559323,4,0
62,32,53,1.67,142,3,4,0,0,0,0,1,0,0,0.050606060606060606,2.6296296296296298,4,0
53,28,183,8.2,467,3,3,0,1,1,1,1,2,1,0.2827586206896551,2.5380434782608696,5,1
29,4,14,0.5,0,3,4,0,0,0,1,0,1,0,0.1,0.0,3,0
57,33,91,4.3,81,1,1,1,0,0,0,1,1,0,0.1264705882352941,0.8804347826086957,2,0
34,8,171,2.2,569,2,2,0,0,1,0,1,0,1,0.24444444444444446,3.308139534883721,3,1
63,33,34,1.5,0,3,1,0,0,1,1,0,1,1,0.04411764705882353,0.0,4,0
47,22,44,1.4,0,3,1,0,0,1,1,0,1,1,0.0608695652173913,0.0,3,0
64,40,40,1.1,0,1,2,0,0,1,0,0,0,1,0.02682926829268293,0.0,1,0
31,7,10,0.5,81,3,1,0,0,1,0,1,0,1,0.0625,7.363636363636363,3,0
51,26,28,0.2,0,2,4,1,0,1,0,0,1,1,0.007407407407407408,0.0,2,0
30,5,98,1.8,129,3,4,1,1,1,1,1,3,1,0.3,1.303030303030303,5,0
56,31,60,1.7,0,1,3,0,0,1,0,0,0,1,0.053125,0.0,2,0
66,40,30,0.7,86,3,2,0,0,0,0,1,0,0,0.017073170731707315,2.774193548387097,3,0
54,29,25,0.1,109,3,4,0,0,0,0,1,0,0,0.0033333333333333335,4.1923076923076925,3,0
65,39,21,0.4,0,1,2,0,0,0,0,0,0,0,0.01,0.0,1,0
29,5,162,4.3,0,1,1,0,0,0,1,0,1,0,0.7166666666666667,0.0,2,0
30,6,124,0.6,0,1,2,0,0,1,0,0,0,1,0.08571428571428572,0.0,1,0
47,21,85,1.7,0,2,2,0,0,0,1,0,1,0,0.07727272727272727,0.0,3,0
51,26,62,1.8,119,3,4,0,0,1,0,1,0,1,0.06666666666666667,1.8888888888888888,4,0
40,14,61,0.2,0,3,4,0,0,1,0,0,0,1,0.013333333333333334,0.0,3,0
29,4,130,6.7,0,1,2,0,0,0,1,0,1,0,1.34,0.0,2,0
49,23,125,7.3,0,1,1,0,0,0,0,0,0,0,0.30416666666666664,0.0,2,0
41,15,91,2.8,330,3,1,1,0,1,0,1,1,1,0.175,3.5869565217391304,4,0
30,3,61,2.0,0,2,4,0,0,1,0,0,0,1,0.5,0.0,3,0
38,14,20,0.4,79,2,4,0,0,1,1,1,1,1,0.02666666666666667,3.761904761904762,2,0
30,5,20,0.5,117,3,4,0,0,0,0,1,0,0,0.08333333333333333,5.571428571428571,3,0
41,17,48,0.6,215,3,2,0,0,0,1,1,1,0,0.03333333333333333,4.387755102040816,3,0
27,3,103,0.6,84,1,2,0,0,0,0,1,0,0,0.15,0.8076923076923077,1,0
51,25,148,1.0,0,1,1,0,0,0,0,0,0,0,0.038461538461538464,0.0,1,0
31,6,180,6.7,0,1,2,0,0,0,0,0,0,0,0.9571428571428572,0.0,2,0
35,8,44,1.67,0,2,2,1,0,0,1,0,2,0,0.18555555555555556,0.0,3,0
42,16,49,2.8,0,1,1,0,0,0,0,0,0,0,0.16470588235294117,0.0,2,0
35,10,33,1.7,87,1,4,0,0,1,0,1,0,1,0.15454545454545454,2.5588235294117645,2,0
46,21,85,0.2,0,2,1,1,1,1,1,0,3,1,0.009090909090909092,0.0,3,0
32,6,13,0.3,0,1,4,0,0,1,1,0,1,1,0.04285714285714286,0.0,1,0
57,27,62,2.0,0,3,3,0,0,1,0,0,0,1,0.07142857142857142,0.0,4,0
44,18,33,1.5,0,1,3,0,0,1,1,0,1,1,0.07894736842105263,0.0,2,0
46,19,24,0.67,0,2,3,0,0,1,0,0,0,1,0.0335,0.0,2,0
47,21,88,1.7,0,2,2,0,0,1,0,0,0,1,0.07727272727272727,0.0,3,0
47,22,25,0.1,148,1,1,0,0,1,0,1,0,1,0.004347826086956522,5.6923076923076925,1,0
35,11,41,2.0,0,1,3,0,0,1,0,0,0,1,0.16666666666666666,0.0,2,0
39,12,138,4.67,0,2,1,0,0,1,0,0,0,1,0.35923076923076924,0.0,3,1
43,19,73,2.33,0,1,3,1,1,1,1,0,3,1,0.1165,0.0,3,0
51,25,181,1.7,0,1,1,0,0,1,1,0,1,1,0.06538461538461539,0.0,2,0
52,27,45,1.3,0,2,1,0,0,0,0,0,0,0,0.04642857142857143,0.0,2,0
57,33,93,1.6,161,1,2,0,0,0,0,1,0,0,0.047058823529411764,1.7127659574468086,2,0
57,31,32,1.4,0,1,3,1,1,1,1,0,3,1,0.04375,0.0,2,0
61,36,61,2.8,0,1,2,0,0,0,0,0,0,0,0.07567567567567567,0.0,2,0
59,33,72,0.7,226,2,2,0,0,0,0,1,0,0,0.020588235294117647,3.095890410958904,2,0
25,0,88,1.8,319,2,2,0,0,1,1,1,1,1,1.8,3.5842696629213484,3,0
27,0,40,2.0,110,2,1,0,0,0,1,1,1,0,2.0,2.682926829268293,3,0
64,38,32,0.3,0,1,2,0,0,1,1,0,1,1,0.007692307692307692,0.0,1,0
46,21,39,1.3,101,1,2,0,0,1,0,1,0,1,0.05909090909090909,2.525,1,0
47,22,95,3.9,0,2,2,0,0,0,0,0,0,0,0.16956521739130434,0.0,3,1
26,1,85,1.9,0,1,1,0,0,1,0,0,0,1,0.95,0.0,2,0
49,25,39,1.9,0,2,3,0,0,0,0,0,0,0,0.07307692307692307,0.0,3,0
34,10,19,0.4,0,2,4,0,0,0,0,0,0,0,0.03636363636363637,0.0,2,0
44,19,142,1.5,0,3,1,0,0,0,0,0,0,0,0.075,0.0,4,1
49,23,75,1.5,0,2,1,0,0,0,1,0,1,0,0.0625,0.0,3,0
61,36,124,3.9,0,1,2,1,0,0,1,0,2,0,0.1054054054054054,0.0,2,0
23,0,12,1.0,0,1,4,1,0,0,1,0,2,0,1.0,0.0,1,0
62,37,58,1.7,0,1,4,0,0,1,0,0,0,1,0.04473684210526316,0.0,2,0
56,32,161,5.8,0,3,1,1,0,0,0,0,1,0,0.17575757575757575,0.0,4,1
47,22,81,3.6,0,3,4,0,0,1,1,0,1,1,0.1565217391304348,0.0,4,0
61,36,184,2.3,342,2,4,0,1,1,1,1,2,1,0.06216216216216216,1.8486486486486486,4,1
34,9,68,2.8,0,1,1,0,0,1,0,0,0,1,0.27999999999999997,0.0,2,0
54,28,102,1.7,0,2,3,0,0,1,0,0,0,1,0.05862068965517241,0.0,3,0
53,27,92,1.1,0,1,2,1,0,0,0,0,1,0,0.03928571428571429,0.0,1,0
32,6,51,0.2,154,1,4,1,0,0,1,1,2,0,0.028571428571428574,2.9615384615384617,1,0
46,22,154,5.0,0,1,1,0,0,1,0,0,0,1,0.21739130434782608,0.0,2,0
33,9,74,2.6,0,2,3,0,0,1,0,0,0,1,0.26,0.0,3,0
56,32,11,0.3,89,1,2,0,0,0,0,1,0,0,0.00909090909090909,7.416666666666667,1,0
47,22,93,0.2,309,2,1,0,0,1,0,1,0,1,0.008695652173913044,3.2872340425531914,2,0
51,25,19,1.4,98,3,1,0,0,0,0,1,0,0,0.05384615384615384,4.9,3,0
32,6,84,1.8,0,2,4,0,0,0,0,0,0,0,0.2571428571428572,0.0,3,0
45,20,39,2.4,0,1,1,0,0,0,1,0,1,0,0.11428571428571428,0.0,2,0
36,12,10,0.7,81,2,4,0,0,0,0,1,0,0,0.05384615384615384,7.363636363636363,2,0
42,16,111,1.2,251,3,2,0,0,1,0,1,0,1,0.07058823529411765,2.2410714285714284,3,1
52,28,74,2.6,0,2,1,0,0,1,1,0,1,1,0.0896551724137931,0.0,3,0
59,35,14,1.0,107,1,2,0,0,1,0,1,0,1,0.027777777777777776,7.133333333333334,1,0
42,15,14,1.0,0,2,3,1,0,0,0,0,1,0,0.0625,0.0,2,0
49,24,25,0.7,0,3,2,0,0,1,0,0,0,1,0.027999999999999997,0.0,3,0
51,24,23,0.5,0,2,1,0,0,1,0,0,0,1,0.02,0.0,2,0
37,13,38,1.5,116,2,1,0,0,0,1,1,1,0,0.10714285714285714,2.9743589743589745,3,0
60,36,31,0.4,0,2,3,0,0,1,1,0,1,1,0.010810810810810811,0.0,2,0
55,29,131,2.7,0,1,2,1,0,0,0,0,1,0,0.09000000000000001,0.0,2,0
51,26,179,8.1,0,1,1,1,0,1,0,0,1,1,0.3,0.0,2,0
56,32,158,7.4,0,1,1,0,0,0,0,0,0,0,0.22424242424242424,0.0,2,0
44,20,199,6.67,0,1,2,0,0,1,0,0,0,1,0.31761904761904763,0.0,2,0
46,22,164,7.6,0,1,2,0,1,1,1,0,2,1,0.33043478260869563,0.0,3,0
38,12,138,0.0,0,1,2,1,0,1,0,0,1,1,0.0,0.0,1,0
63,38,63,1.5,0,1,2,0,0,1,0,0,0,1,0.038461538461538464,0.0,2,0
24,0,44,1.6,180,1,4,0,0,1,0,1,0,1,1.6,4.0,2,0
32,8,79,0.1,0,1,1,0,0,0,0,0,0,0,0.011111111111111112,0.0,1,0
57,32,69,0.7,245,1,4,0,0,0,0,1,0,0,0.02121212121212121,3.5,1,0
58,33,75,0.0,0,3,2,0,0,1,0,0,0,1,0.0,0.0,3,0
43,18,58,2.4,0,1,1,0,0,0,0,0,0,0,0.12631578947368421,0.0,2,0
52,26,31,1.8,0,1,4,0,0,1,1,0,1,1,0.06666666666666667,0.0,2,0
44,19,78,3.8,268,3,2,0,0,0,0,1,0,0,0.19,3.392405063291139,4,0
39,14,165,3.3,0,1,2,0,0,1,0,0,0,1,0.22,0.0,2,0
40,16,60,3.2,0,1,2,0,0,0,0,0,0,0,0.18823529411764706,0.0,2,0
56,31,65,3.7,0,1,2,0,0,1,0,0,0,1,0.115625,0.0,2,0
61,37,54,1.2,129,2,4,0,0,1,1,1,1,1,0.031578947368421054,2.3454545454545452,2,0
53,29,132,0.3,403,1,2,0,0,0,0,1,0,0,0.01,3.030075187969925,1,0
54,28,60,2.6,0,3,4,0,0,0,0,0,0,0,0.0896551724137931,0.0,4,0
55,30,40,2.3,0,3,2,0,0,1,0,0,0,1,0.07419354838709677,0.0,4,0
62,37,169,5.0,184,2,3,0,1,1,1,1,2,1,0.13157894736842105,1.0823529411764705,4,1
46,21,30,1.9,0,3,4,0,0,1,0,0,0,1,0.08636363636363636,0.0,4,0
56,30,122,0.5,0,1,2,0,0,0,1,0,1,0,0.016129032258064516,0.0,1,0
35,10,23,1.1,0,3,4,0,0,0,1,0,1,0,0.1,0.0,3,0
32,6,28,0.3,88,2,2,0,0,1,0,1,0,1,0.04285714285714286,3.0344827586206895,2,0
35,10,78,2.6,0,2,1,0,0,1,0,0,0,1,0.23636363636363636,0.0,3,0
33,9,145,4.3,437,1,1,0,0,1,0,1,0,1,0.43,2.993150684931507,2,0
38,14,60,0.6,0,3,2,0,0,1,1,0,1,1,0.04,0.0,3,0
33,8,39,0.8,0,1,4,0,0,1,0,0,0,1,0.08888888888888889,0.0,1,0
34,9,195,3.0,122,1,2,0,0,1,0,1,0,1,0.3,0.6224489795918368,2,0
47,23,130,1.4,0,1,2,0,0,0,0,0,0,0,0.05833333333333333,0.0,1,0
52,28,31,0.2,141,1,4,0,0,1,1,1,1,1,0.006896551724137932,4.40625,1,0
46,22,83,0.7,0,1,3,0,0,0,0,0,0,0,0.03043478260869565,0.0,1,0
31,4,39,1.0,0,2,2,0,0,0,0,0,0,0,0.2,0.0,2,0
33,7,54,0.2,141,1,4,1,0,0,0,1,1,0,0.025,2.5636363636363635,1,0
40,16,115,3.4,0,1,1,0,0,1,0,0,0,1,0.19999999999999998,0.0,2,0
59,35,108,3.8,304,2,4,0,0,1,0,1,0,1,0.10555555555555556,2.7889908256880735,3,1
62,37,55,0.9,0,3,3,0,0,1,0,0,0,1,0.02368421052631579,0.0,3,0
61,35,79,2.0,194,1,2,0,0,1,1,1,1,1,0.05555555555555555,2.425,2,0
62,37,82,0.8,312,3,1,0,0,1,0,1,0,1,0.021052631578947368,3.7590361445783134,3,0
53,23,44,1.0,198,3,3,0,0,1,1,1,1,1,0.041666666666666664,4.4,3,0
53,28,44,1.7,0,1,3,0,0,0,0,0,0,0,0.05862068965517241,0.0,2,0
31,5,23,0.4,0,2,1,0,0,1,1,0,1,1,0.06666666666666667,0.0,2,0
51,26,55,2.0,93,2,3,0,0,1,0,1,0,1,0.07407407407407407,1.6607142857142858,3,0
30,6,62,0.1,0,1,1,0,0,1,1,0,1,1,0.014285714285714287,0.0,1,0
64,40,41,1.2,0,2,4,0,0,1,0,0,0,1,0.029268292682926828,0.0,2,0
36,6,11,0.67,0,3,1,1,1,1,1,0,3,1,0.09571428571428572,0.0,4,0
63,39,58,0.0,0,2,1,0,0,1,0,0,0,1,0.0,0.0,2,0
36,11,181,1.4,0,1,3,0,0,0,0,0,0,0,0.11666666666666665,0.0,1,1
23,0,73,2.6,0,1,4,0,0,1,0,0,0,1,2.6,0.0,2,0
55,25,58,2.0,219,3,4,0,0,0,1,1,1,0,0.07692307692307693,3.711864406779661,4,0
44,19,82,0.4,0,1,2,0,0,1,1,0,1,1,0.02,0.0,1,0
64,40,88,3.8,243,1,1,0,0,1,1,1,1,1,0.09268292682926829,2.730337078651685,2,0
39,13,41,0.3,108,1,2,0,0,1,1,1,1,1,0.02142857142857143,2.5714285714285716,1,0
42,17,93,1.9,0,3,4,0,0,0,0,0,0,0,0.10555555555555556,0.0,4,0
58,34,10,0.7,0,1,4,0,0,0,0,0,0,0,0.02,0.0,1,0
29,3,65,1.8,244,2,4,0,0,0,0,1,0,0,0.45,3.696969696969697,3,0
29,3,153,2.0,392,1,2,0,0,0,0,1,0,0,0.5,2.5454545454545454,2,0
57,32,34,2.0,0,2,2,1,0,0,0,0,1,0,0.06060606060606061,0.0,3,0
50,26,40,1.1,131,2,4,0,0,0,0,1,0,0,0.040740740740740744,3.1951219512195124,2,0
28,4,69,0.7,80,2,3,0,0,1,0,1,0,1,0.13999999999999999,1.1428571428571428,2,0
47,21,138,0.0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,1,0
35,11,40,2.4,0,2,1,0,0,1,0,0,0,1,0.19999999999999998,0.0,3,0
30,5,109,2.2,103,2,4,0,0,0,1,1,1,0,0.3666666666666667,0.9363636363636364,3,0
65,39,94,4.1,120,1,4,0,1,1,1,1,2,1,0.1025,1.263157894736842,3,1
53,29,25,0.4,0,1,2,0,0,1,0,0,0,1,0.013333333333333334,0.0,1,0
29,4,104,1.8,0,3,4,0,0,0,1,0,1,0,0.36,0.0,4,0
27,1,25,0.3,0,2,4,0,0,1,1,0,1,1,0.15,0.0,2,0
59,34,83,3.4,0,3,2,0,0,1,0,0,0,1,0.09714285714285714,0.0,4,1
42,18,54,2.2,0,2,4,0,0,0,0,0,0,0,0.11578947368421054,0.0,3,0
65,40,80,0.8,0,3,1,0,0,1,0,0,0,1,0.01951219512195122,0.0,3,0
36,10,65,2.2,0,2,4,0,0,0,0,0,0,0,0.2,0.0,3,0
42,17,28,0.6,0,3,1,0,0,0,1,0,1,0,0.03333333333333333,0.0,3,0
58,33,52,0.5,0,2,3,0,0,0,1,0,1,0,0.014705882352941176,0.0,2,0
45,21,29,0.3,0,3,1,0,0,1,0,0,0,1,0.013636363636363636,0.0,3,0
61,36,23,0.1,96,1,1,0,0,0,0,1,0,0,0.002702702702702703,4.0,1,0
53,27,64,2.6,0,1,4,0,0,1,1,0,1,1,0.09285714285714286,0.0,2,0
31,7,18,0.4,0,3,1,0,0,0,0,0,0,0,0.05,0.0,3,0
65,40,118,1.3,333,1,1,0,1,1,1,1,2,1,0.03170731707317073,2.7983193277310923,2,0
60,35,49,0.5,0,2,3,0,0,1,1,0,1,1,0.013888888888888888,0.0,2,0
57,32,80,1.6,144,3,3,0,0,1,1,1,1,1,0.048484848484848485,1.7777777777777777,4,0
32,7,134,3.3,0,1,2,0,0,1,0,0,0,1,0.4125,0.0,2,0
51,27,53,1.8,0,3,1,0,0,0,1,0,1,0,0.0642857142857143,0.0,4,0
30,4,25,0.3,0,1,2,1,0,1,0,0,1,1,0.06,0.0,1,0
29,0,62,1.75,0,3,2,0,0,0,1,0,1,0,1.75,0.0,4,0
66,41,80,0.1,0,2,4,0,0,1,0,0,0,1,0.002380952380952381,0.0,2,0
32,8,32,1.0,103,2,2,0,1,1,1,1,2,1,0.1111111111111111,3.121212121212121,3,0
47,21,65,1.5,0,2,1,1,0,1,0,0,1,1,0.06818181818181818,0.0,3,0
47,21,123,7.3,0,1,1,0,0,0,0,0,0,0,0.3318181818181818,0.0,2,0
40,16,64,2.67,0,1,4,1,0,1,0,0,1,1,0.15705882352941175,0.0,2,0
34,8,38,0.2,0,1,4,0,0,0,0,0,0,0,0.022222222222222223,0.0,1,0
40,16,138,3.5,0,1,1,0,0,1,0,0,0,1,0.20588235294117646,0.0,2,0
49,24,35,0.2,0,2,4,0,0,0,1,0,1,0,0.008,0.0,2,0
26,0,132,6.5,0,3,3,0,0,0,1,0,1,0,6.5,0.0,4,1
25,1,20,1.0,0,1,4,0,0,0,1,0,1,0,0.5,0.0,1,0
53,26,22,0.5,100,2,1,0,0,1,0,1,0,1,0.018518518518518517,4.3478260869565215,2,0
28,2,149,7.2,0,1,2,0,0,1,0,0,0,1,2.4,0.0,2,0
35,11,93,2.7,0,1,2,0,0,1,1,0,1,1,0.225,0.0,2,0
33,6,168,5.67,0,2,3,1,1,1,0,0,2,1,0.8099999999999999,0.0,4,1
48,23,22,0.1,0,1,1,0,0,0,0,0,0,0,0.004166666666666667,0.0,1,0
56,30,21,0.7,0,2,2,0,0,1,0,0,0,1,0.02258064516129032,0.0,2,0
44,20,145,3.5,0,1,1,0,0,0,1,0,1,0,0.16666666666666666,0.0,2,0
48,23,41,1.4,0,3,1,0,0,0,1,0,1,0,0.05833333333333333,0.0,3,0
65,41,115,1.7,0,2,4,0,0,0,0,0,0,0,0.04047619047619048,0.0,3,0
27,1,99,3.0,149,3,1,0,0,0,1,1,1,0,1.5,1.49,4,1
29,2,38,2.0,0,2,1,0,0,0,0,0,0,0,0.6666666666666666,0.0,3,0
49,24,42,0.7,0,2,2,0,0,1,0,0,0,1,0.027999999999999997,0.0,2,0
44,20,15,1.0,0,1,1,0,0,1,0,0,0,1,0.047619047619047616,0.0,1,0
33,7,39,0.8,0,1,4,0,0,1,1,0,1,1,0.1,0.0,1,0
51,25,180,1.7,0,1,1,0,0,1,0,0,0,1,0.06538461538461539,0.0,2,0
41,17,40,2.5,0,1,2,0,1,1,1,0,2,1,0.1388888888888889,0.0,3,0
29,3,73,0.3,0,3,3,0,0,0,0,0,0,0,0.075,0.0,3,0
26,1,190,1.3,197,2,4,0,0,1,0,1,0,1,0.65,1.031413612565445,2,1
56,32,28,1.2,0,3,1,0,0,1,0,0,0,1,0.03636363636363636,0.0,3,0
29,3,113,0.2,0,1,2,0,0,1,1,0,1,1,0.05,0.0,1,0
55,30,40,2.3,0,3,2,1,0,1,0,0,1,1,0.07419354838709677,0.0,4,0
47,23,71,0.8,127,3,1,0,0,1,0,1,0,1,0.03333333333333333,1.7638888888888888,3,0
37,12,179,8.6,0,1,1,0,0,1,0,0,0,1,0.6615384615384615,0.0,2,0
31,6,83,2.2,106,2,4,0,0,1,0,1,0,1,0.31428571428571433,1.2619047619047619,3,0
57,33,149,4.7,0,1,1,1,0,0,0,0,1,0,0.13823529411764707,0.0,2,0
46,22,135,4.1,213,1,3,0,0,1,0,1,0,1,0.1782608695652174,1.5661764705882353,2,1
58,32,42,1.4,158,3,3,0,0,0,1,1,1,0,0.04242424242424242,3.6744186046511627,3,0
52,26,161,4.3,0,1,4,0,1,1,1,0,2,1,0.15925925925925924,0.0,3,1
30,6,112,2.5,0,1,3,0,0,1,0,0,0,1,0.35714285714285715,0.0,2,0
51,27,45,1.6,82,2,1,0,0,1,0,1,0,1,0.05714285714285715,1.7826086956521738,3,0
34,8,34,2.0,0,3,2,1,0,1,0,0,1,1,0.2222222222222222,0.0,4,0
56,31,72,2.0,0,2,3,0,0,0,0,0,0,0,0.0625,0.0,3,0
56,30,61,2.5,193,1,3,0,0,1,0,1,0,1,0.08064516129032258,3.1129032258064515,2,0
37,13,195,6.5,635,1,2,0,0,1,0,1,0,1,0.4642857142857143,3.239795918367347,2,0
25,1,62,0.0,229,1,4,0,0,1,0,1,0,1,0.0,3.634920634920635,1,0
48,23,43,1.3,0,1,2,0,0,1,0,0,0,1,0.05416666666666667,0.0,1,0
62,36,109,1.7,0,3,4,0,0,1,0,0,0,1,0.04594594594594594,0.0,4,0
46,21,80,0.4,0,1,4,0,0,1,1,0,1,1,0.018181818181818184,0.0,1,0
34,10,54,2.0,0,1,3,0,0,0,0,0,0,0,0.18181818181818182,0.0,2,0
34,9,40,2.0,0,2,4,0,0,1,1,0,1,1,0.2,0.0,3,0
27,3,84,1.5,0,1,3,0,0,1,1,0,1,1,0.375,0.0,2,0
30,4,85,2.1,0,3,4,0,0,1,0,0,0,1,0.42000000000000004,0.0,4,0
46,20,74,0.7,0,2,3,0,0,1,1,0,1,1,0.03333333333333333,0.0,2,0
56,30,39,1.4,131,1,3,0,0,0,1,1,1,0,0.04516129032258064,3.275,1,0
46,20,25,0.6,125,3,4,0,0,0,0,1,0,0,0.02857142857142857,4.8076923076923075,3,0
46,20,55,1.5,0,2,1,1,0,0,0,0,1,0,0.07142857142857142,0.0,3,0
64,39,13,0.6,0,2,4,0,0,1,0,0,0,1,0.015,0.0,2,0
51,27,92,3.0,0,1,4,0,1,1,1,0,2,1,0.10714285714285714,0.0,3,1
40,16,29,2.0,0,2,1,0,0,1,0,0,0,1,0.11764705882352941,0.0,3,0
50,25,99,4.6,368,1,1,1,1,0,1,1,3,0,0.1769230769230769,3.68,3,1
45,20,84,1.1,180,2,4,0,0,1,0,1,0,1,0.05238095238095238,2.1176470588235294,2,0
65,41,45,0.1,0,3,3,0,0,1,0,0,0,1,0.002380952380952381,0.0,3,0
32,8,45,2.4,0,2,1,0,0,0,0,0,0,0,0.26666666666666666,0.0,3,0
41,17,83,2.67,0,1,4,0,0,1,1,0,1,1,0.14833333333333332,0.0,2,0
47,23,138,3.3,0,1,2,0,0,1,1,0,1,1,0.13749999999999998,0.0,2,0
57,33,79,2.7,294,2,1,0,0,1,1,1,1,1,0.07941176470588236,3.675,3,0
50,25,18,0.4,0,3,1,0,0,1,0,0,0,1,0.015384615384615385,0.0,3,0
28,4,38,1.6,0,1,4,0,0,0,0,0,0,0,0.32,0.0,2,0
46,20,99,1.1,0,1,3,0,0,0,0,0,0,0,0.05238095238095238,0.0,1,0
57,33,134,0.9,198,1,4,0,0,1,0,1,0,1,0.026470588235294117,1.4666666666666666,1,1
41,16,68,3.0,0,1,3,0,0,1,1,0,1,1,0.17647058823529413,0.0,2,0
30,5,121,3.1,408,1,2,0,0,1,0,1,0,1,0.5166666666666667,3.3442622950819674,2,0
64,39,20,0.1,0,3,3,0,0,0,0,0,0,0,0.0025,0.0,3,0
44,18,68,2.9,0,1,4,1,0,0,0,0,1,0,0.15263157894736842,0.0,2,0
35,10,64,0.7,230,2,3,0,0,1,0,1,0,1,0.06363636363636363,3.5384615384615383,2,0
42,15,41,2.5,0,2,3,0,0,1,0,0,0,1,0.15625,0.0,3,0
49,24,138,2.2,0,2,2,0,0,1,0,0,0,1,0.08800000000000001,0.0,3,1
46,20,85,0.4,0,3,2,0,0,0,0,0,0,0,0.01904761904761905,0.0,3,0
61,36,12,0.6,0,2,4,0,0,1,1,0,1,1,0.016216216216216217,0.0,2,0
47,23,63,0.8,0,3,1,0,0,1,0,0,0,1,0.03333333333333333,0.0,3,0
32,7,38,1.0,0,1,1,0,0,1,0,0,0,1,0.125,0.0,1,0
43,19,60,2.5,0,1,2,1,0,0,0,0,1,0,0.125,0.0,2,0
31,5,29,0.3,0,1,1,0,0,0,0,0,0,0,0.049999999999999996,0.0,1,0
43,18,94,1.1,0,2,4,0,0,0,0,0,0,0,0.05789473684210527,0.0,2,0
37,11,84,2.2,0,2,4,0,0,1,1,0,1,1,0.18333333333333335,0.0,3,0
41,16,175,1.1,0,3,2,0,0,1,0,0,0,1,0.06470588235294118,0.0,3,1
58,33,142,3.9,193,1,2,0,0,1,1,1,1,1,0.11470588235294117,1.3496503496503496,2,0
45,20,55,0.3,0,1,1,0,0,1,1,0,1,1,0.014285714285714285,0.0,1,0
42,18,120,7.5,0,1,2,1,0,0,0,0,1,0,0.39473684210526316,0.0,2,0
30,5,118,3.0,0,3,4,0,0,1,0,0,0,1,0.5,0.0,4,1
43,18,113,0.4,325,1,2,1,0,0,0,1,1,0,0.021052631578947368,2.8508771929824563,1,0
54,29,79,1.6,0,3,3,0,0,0,0,0,0,0,0.05333333333333334,0.0,4,0
48,22,79,0.7,0,2,3,0,0,1,0,0,0,1,0.03043478260869565,0.0,2,0
38,14,130,4.7,134,3,4,0,0,0,0,1,0,0,0.31333333333333335,1.0229007633587786,4,1
52,27,78,3.6,141,3,4,0,0,1,0,1,0,1,0.1285714285714286,1.7848101265822784,4,0
58,34,92,2.8,103,1,2,0,0,0,0,1,0,0,0.08,1.10752688172043,2,0
59,33,68,2.3,128,3,2,1,0,1,0,1,1,1,0.06764705882352941,1.855072463768116,4,0
41,15,95,0.1,240,1,3,1,0,0,0,1,1,0,0.00625,2.5,1,0
35,9,44,0.9,89,1,3,0,0,0,0,1,0,0,0.09,1.9777777777777779,1,0
35,11,9,0.7,0,2,4,0,0,1,0,0,0,1,0.05833333333333333,0.0,2,0
51,27,24,0.4,0,1,3,0,0,1,1,0,1,1,0.014285714285714287,0.0,1,0
44,20,72,0.3,0,3,3,0,0,1,0,0,0,1,0.014285714285714285,0.0,3,0
